  time,noel,npt,ntens,stress,strain,elstrain,plstrain,dPlastic,pwi,cumwork,heatinc,cumH,Trise,cumT
     0.20000,       2,       7,       6,  9.39285542E-15,  3.72886930E-20,  4.69642771E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.22500,       2,       7,       6,  2.87030538E-15,  1.42453394E-19,  1.43515269E-20,  1.28101868E-19,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.25000,       2,       7,       6,  1.98304488E-14,  5.76602439E-20,  9.91522438E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.27500,       2,       7,       6,  1.28117735E-13,  2.78142108E-19,  6.40588674E-19,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.30000,       2,       7,       6,  2.95569182E-13,  2.81546963E-12,  1.47784591E-18,  2.81546815E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.32500,       2,       7,       6, -1.23862886E-13,  7.16920742E-12, -6.19314429E-19,  7.16920804E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.35000,       2,       7,       6,  2.11882563E-13, -3.73602623E-12,  1.05941281E-18,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.37500,       2,       7,       6,  1.28915095E-13,  4.99335542E-12,  6.44575474E-19,  4.99335478E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.40000,       2,       7,       6,  4.44165163E-14,  2.83620126E-12,  2.22082582E-19,  2.83620104E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.42500,       2,       7,       6,  4.43929172E-14,  6.39238218E-13,  2.21964586E-19,  6.39237996E-13,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.45000,       2,       7,       6,  1.29071767E-13,  6.38624640E-13,  6.45358834E-19,  6.38623995E-13,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.47500,       2,       7,       6,  2.13735089E-13,  2.84027473E-12,  1.06867545E-18,  2.84027366E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.50000,       2,       7,       6,  1.29218495E-13,  5.04152112E-12,  6.46092477E-19,  5.04152047E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.52500,       2,       7,       6, -4.02152653E-14,  2.84408967E-12, -2.01076327E-19,  2.84408988E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.55000,       2,       7,       6,  1.29205918E-13, -1.56118810E-12,  6.46029590E-19,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.57500,       2,       7,       6,  4.47708984E-14,  2.84376266E-12,  2.23854492E-19,  2.84376244E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.60000,       2,       7,       6,  1.29547071E-13,  6.48452151E-13,  6.47735353E-19,  6.48451503E-13,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.62500,       2,       7,       6,  2.14657490E-13,  2.85263281E-12,  1.07328745E-18,  2.85263173E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.65000,       2,       7,       6,  4.46180931E-14,  5.06550370E-12,  2.23090466E-19,  5.06550348E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.67500,       2,       7,       6,  1.29708215E-13,  6.44479378E-13,  6.48541077E-19,  6.44478729E-13,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.70000,       2,       7,       6,  4.49408734E-14,  2.85682256E-12,  2.24704367E-19,  2.85682233E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.72500,       2,       7,       6,  2.15303806E-13,  6.52871665E-13,  1.07651903E-18,  6.52870589E-13,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.75000,       2,       7,       6, -4.07834149E-14,  5.08230791E-12, -2.03917074E-19,  5.08230811E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.77500,       2,       7,       6, -4.07590198E-14, -1.57595969E-12, -2.03795099E-19,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.80000,       2,       7,       6, -4.09786262E-14, -1.57532564E-12, -2.04893131E-19,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.82500,       2,       7,       6, -2.12281523E-13, -1.58103541E-12, -1.06140761E-18,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.85000,       2,       7,       6,  1.30555465E-13, -6.03491061E-12,  6.52777326E-19,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.87500,       2,       7,       6,  4.53211997E-14,  2.87885108E-12,  2.26605999E-19,  2.87885085E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.90000,       2,       7,       6,  3.89024882E-13,  6.62759932E-13,  1.94512441E-18,  6.62757987E-13,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.92500,       2,       7,       6,  2.17307154E-13,  9.59905567E-12,  1.08653577E-18,  9.59905458E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.95000,       2,       7,       6,  1.31594368E-13,  5.13439486E-12,  6.57971838E-19,  5.13439420E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.97500,       2,       7,       6, -4.03373583E-14,  2.90586200E-12, -2.01686791E-19,  2.90586220E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     1.00000,       2,       7,       6,  1.31298252E-13, -1.56436275E-12,  6.56491260E-19,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.00000,       2,       8,       1,  2.19912977E-12,  0.00000000E+00,  1.09956488E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.02500,       2,       8,       1,  2.20268248E-12, -3.00015000E-05,  1.10134124E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.05000,       2,       8,       1,  2.20978791E-12, -6.00060000E-05,  1.10489395E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.07500,       2,       8,       1,  2.20623519E-12, -9.00135000E-05,  1.10311760E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.10000,       2,       8,       1,  2.21334062E-12, -1.20024000E-04,  1.10667031E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.12500,       2,       8,       1,  2.21511698E-12, -1.50037500E-04,  1.10755849E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.15000,       2,       8,       1,  2.19380070E-12, -1.80054000E-04,  1.09690035E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.17500,       2,       8,       1,  2.22399876E-12, -2.10073500E-04,  1.11199938E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.20000,       2,       8,       1,  2.18669527E-12, -2.40096000E-04,  1.09334763E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.22500,       2,       8,       1,  2.21689334E-12, -2.70121500E-04,  1.10844667E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.25000,       2,       8,       1,  2.21866969E-12, -3.00150000E-04,  1.10933485E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.27500,       2,       8,       1,  3.75273488E-10, -3.30181500E-04,  1.87636744E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.30000,       2,       8,       1,  3.75279163E-10, -3.60214060E-04,  1.87639581E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.32500,       2,       8,       1,  3.75306733E-10, -3.90251560E-04,  1.87653366E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.35000,       2,       8,       1,  3.75325290E-10, -4.20292060E-04,  1.87662645E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.37500,       2,       8,       1,  3.75348956E-10, -4.50335560E-04,  1.87674478E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.40000,       2,       8,       1,  3.75372501E-10, -4.80382060E-04,  1.87686250E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.42500,       2,       8,       1,  3.75395085E-10, -5.10431560E-04,  1.87697543E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.45000,       2,       8,       1,  3.75416710E-10, -5.40484059E-04,  1.87708355E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.47500,       2,       8,       1,  3.75438318E-10, -5.70539559E-04,  1.87719159E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.50000,       2,       8,       1,  3.75461897E-10, -6.00598059E-04,  1.87730948E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.52500,       2,       8,       1,  3.75486470E-10, -6.30659559E-04,  1.87743235E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.55000,       2,       8,       1,  3.75507109E-10, -6.60724059E-04,  1.87753554E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.57500,       2,       8,       1,  3.75530732E-10, -6.90791559E-04,  1.87765366E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.60000,       2,       8,       1,  3.75552357E-10, -7.20862059E-04,  1.87776179E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.62500,       2,       8,       1,  3.75573986E-10, -7.50935559E-04,  1.87786993E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.65000,       2,       8,       1,  3.75598591E-10, -7.81012058E-04,  1.87799296E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.67500,       2,       8,       1,  3.75620238E-10, -8.11091558E-04,  1.87810119E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.70000,       2,       8,       1,  3.75643909E-10, -8.41174058E-04,  1.87821954E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.72500,       2,       8,       1,  3.75664554E-10, -8.71259558E-04,  1.87832277E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.75000,       2,       8,       1,  3.75690152E-10, -9.01348058E-04,  1.87845076E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.77500,       2,       8,       1,  3.75712832E-10, -9.31439558E-04,  1.87856416E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.80000,       2,       8,       1,  3.75735471E-10, -9.61534058E-04,  1.87867735E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.82500,       2,       8,       1,  3.75760130E-10, -9.91631558E-04,  1.87880065E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.85000,       2,       8,       1,  3.75778869E-10, -1.02173206E-03,  1.87889435E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.87500,       2,       8,       1,  3.75802558E-10, -1.05183556E-03,  1.87901279E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.90000,       2,       8,       1,  3.75821277E-10, -1.08194206E-03,  1.87910639E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.92500,       2,       8,       1,  3.75845923E-10, -1.11205156E-03,  1.87922962E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.95000,       2,       8,       1,  3.75869636E-10, -1.14216406E-03,  1.87934818E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.97500,       2,       8,       1,  3.75894335E-10, -1.17227956E-03,  1.87947168E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     1.00000,       2,       8,       1,  3.75914994E-10, -1.20239806E-03,  1.87957497E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.00000,       2,       8,       2,  2.19912977E-12,  0.00000000E+00,  1.09956488E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.02500,       2,       8,       2,  2.20268248E-12, -3.00015000E-05,  1.10134124E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.05000,       2,       8,       2,  2.20978791E-12, -6.00060000E-05,  1.10489395E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.07500,       2,       8,       2,  2.20445884E-12, -9.00135000E-05,  1.10222942E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.10000,       2,       8,       2,  2.21511698E-12, -1.20024000E-04,  1.10755849E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.12500,       2,       8,       2,  2.22044605E-12, -1.50037500E-04,  1.11022302E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.15000,       2,       8,       2,  2.19912977E-12, -1.80054000E-04,  1.09956488E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.17500,       2,       8,       2,  2.22577512E-12, -2.10073500E-04,  1.11288756E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.20000,       2,       8,       2,  2.18847163E-12, -2.40096000E-04,  1.09423581E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.22500,       2,       8,       2,  2.20978791E-12, -2.70121500E-04,  1.10489395E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.25000,       2,       8,       2,  2.22932783E-12, -3.00150000E-04,  1.11466392E-17,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.27500,       2,       8,       2,  3.75277984E-10, -3.30181500E-04,  1.87638992E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.30000,       2,       8,       2,  3.75283659E-10, -3.60214060E-04,  1.87641829E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.32500,       2,       8,       2,  3.75311228E-10, -3.90251560E-04,  1.87655614E-15,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
